speed,ec,temp,do,voltage,m0_current,m1_current,heading,acceleration,latitude,longitude,experiment
1.7158774607,-0.5181420753,0.6897569073,1.9764539188,-0.0760899968,0.5535029505,0.7593791503,-0.7669415129,-2.3885928944,45.5771588279,10.7015533735,GARDA3
0.870569626,-0.5166423009,0.6897569073,1.871252304,0.0550749851,0.5652805682,0.7439364653,-0.7977517114,5.3057002255,45.5771543797,10.7015668595,GARDA3
2.748184813,-0.5151425265,0.6897569073,1.7660506891,-0.1093430908,0.2185336469,1.0637130384,-0.8246425102,-4.1946902248,45.5771480601,10.7015886481,GARDA3
1.2637196284,-0.5136427521,0.6897569073,1.6608490743,0.069854138,0.2109128354,1.0930918049,-0.8375157282,4.098499774,45.5771437221,10.7016046227,GARDA3
2.7141202747,-0.5151425265,0.6897569073,1.692866957,-0.1093430908,0.5922998088,0.8015640457,-0.8656923681,-3.0467944255,45.5771402987,10.7016193669,GARDA3
1.6358823874,-0.5166423009,0.6897569073,1.7248848398,0.119733779,0.5909142067,0.8000574422,-0.9307736943,-0.7559367896,45.5771377905,10.7016365771,GARDA3
1.3683530211,-0.5181420753,0.6897569073,1.7569027226,-0.1425961848,0.6217438531,0.8053305542,-1.0185933258,0.9660343548,45.5771370777,10.7016568951,GARDA3
1.7102097023,-0.5023944442,0.6897569073,1.8117905217,0.1862399669,-0.4867378135,-0.3811196287,-1.0846221053,1.3056220667,45.5771379114,10.7016747499,GARDA3
2.172242621,-0.4866468131,0.6897569073,1.8666783207,0.2342722138,-0.4780778005,-0.3905359,-1.1032065409,-1.1566983547,45.5771395794,10.7016986331,GARDA3
1.7628882847,-0.4708991819,0.6897569073,1.9215661198,0.2176456668,-0.4867378135,-0.3811196287,-1.0981786248,2.8847389122,45.5771403029,10.7017100147,GARDA3
2.7837527355,-0.4551515508,0.6897569073,1.9764539188,0.2028665139,-0.4780778005,-0.3905359,-1.0932739764,-5.9388490287,45.5771410157,10.7017224211,GARDA3
0.6820495426,-0.4791479411,0.6897569073,1.9581579858,0.2028665139,-0.4780778005,-0.3905359,-1.0812703095,0.481613904,45.577141252,10.7017279771,GARDA3
0.8524753233,-0.5031443314,0.6897569073,1.9398620528,0.2342722138,-0.4780778005,-0.3905359,-1.1484695225,-3.2505130672,45.5771417304,10.7017317451,GARDA3
-0.2978562795,-0.5271407217,0.6897569073,1.9215661198,0.2342722138,-0.4780778005,-0.3905359,-1.3614284091,-0.8203210564,45.5771426152,10.7017337803,GARDA3
-0.5881705072,-0.5241411729,0.6897569073,1.8781132789,0.2675253078,-0.4780778005,-0.3905359,-1.6933062608,-0.6771147651,45.5771440304,10.7017347039,GARDA3
-0.8278056534,-0.5211416241,0.6897569073,1.8346604379,0.2841518548,-0.4766921984,-0.3890292966,-1.7816183197,-0.0817438792,45.5771453645,10.7017352364,GARDA3
-0.8567457993,-0.5181420753,0.6897569073,1.791207597,0.2508987608,-0.4867378135,-0.3811196287,1.4802354119,-0.1151164009,45.5771462908,10.7017349037,GARDA3
-0.8974961019,-0.509143429,0.6897569073,1.8255124714,0.1862399669,0.2749969318,-0.7204820461,1.5299762205,-0.2901840741,45.5771477412,10.7017345728,GARDA3
-1.0002008675,-0.5001447826,0.6897569073,1.8598173458,0.0218218911,1.1361486265,-1.1024060097,-1.530420973,0.3466794343,45.5771489572,10.7017360853,GARDA3
-0.8775268643,-0.4911461362,0.6897569073,1.8941222203,0.119733779,1.0083268343,-1.0059833917,-1.5241063826,0.0968619247,45.5771503827,10.7017378988,GARDA3
-0.843260443,-0.4881465875,0.6897569073,1.9009831951,-0.2571346197,3.0184890565,-4.1687205934,-1.6251925845,0.2001110086,45.5771563149,10.7017430818,GARDA3
-0.7724553425,-0.4851470387,0.6897569073,1.90784417,-0.3070142606,3.0184890565,-4.1687205934,-1.5833985557,3.4043525352,45.5771641172,10.7017510857,GARDA3
0.432294473,-0.4821474899,0.6897569073,1.9147051449,0.069854138,1.1500046473,-0.8519331933,-1.4001197701,1.7895205977,45.5771671311,10.7017570641,GARDA3
1.0655735907,-0.4926459106,0.6897569073,1.9101311616,0.0384484381,1.1503510478,-0.192417552,-1.1415714127,-3.0018182919,45.5771683817,10.7017676473,GARDA3
0.0032522467,-0.5031443314,0.6897569073,1.9055571784,0.086480685,-0.1673565333,1.1996839959,-0.6790686138,1.5896374596,45.5771625056,10.7017786881,GARDA3
0.5657949901,-0.5136427521,0.6897569073,1.9009831951,0.0218218911,-0.544933101,1.8249244097,-0.2360178841,1.4817699925,45.5771542662,10.7017803195,GARDA3
1.0901646609,-0.5211416241,0.6897569073,1.8575303542,-0.0927165438,-1.3683271389,2.6339704392,0.1027229997,-0.9380564487,45.5771457017,10.7017742431,GARDA3
0.7581852139,-0.5286404961,0.6897569073,1.8140775133,0.103107232,0.2905849552,1.1985540434,0.2605213006,0.839656942,45.5771361723,10.7017618168,GARDA3
1.0553183628,-0.536139368,0.6897569073,1.7706246724,0.0051953441,0.3577866562,1.1209639679,0.1857992869,2.2536832785,45.5771319956,10.7017576662,GARDA3
1.852859386,-0.5406386912,0.6897569073,1.7637636975,-0.0114312029,0.3813418917,1.0904552489,0.0388423762,-5.2731888998,45.5771210829,10.7017520098,GARDA3
-0.0132742411,-0.5451380144,0.6897569073,1.7569027226,-0.2903877136,-3.6237409299,3.3642964406,-0.2932128711,4.4005153305,45.5771126281,10.7017549502,GARDA3
1.5440062835,-0.5496373376,0.6897569073,1.7500417477,-0.0446842969,0.636985476,0.8219031916,-0.569205549,-1.9616928584,45.5771028743,10.7017673343,GARDA3
0.8497735272,-0.5451380144,0.6897569073,1.8237972277,-0.2571346197,0.636985476,0.8219031916,-0.7759249101,2.9336597884,45.5770985074,10.7017793493,GARDA3
1.887950521,-0.5406386912,0.6897569073,1.8975527077,-0.4215526955,3.0184890565,-2.869275155,-0.8885133722,-2.4109808255,45.5770953383,10.7017950965,GARDA3
1.0347198516,-0.536139368,0.6897569073,1.9713081877,-0.3716730545,3.0184890565,-4.1687205934,-1.009944635,1.3447114307,45.5770945456,10.7018123972,GARDA3
1.5105860527,-0.5316400449,0.6897569073,2.0450636677,0.0051953441,1.2237879583,0.1793368386,-1.0275181802,0.4499952755,45.5770940742,10.7018320212,GARDA3
1.6698223595,-0.5346395937,0.6897569073,2.0107587932,-0.0927165438,1.7475455457,-0.3905359,-0.9229906066,1.0854022636,45.5770903573,10.7018558763,GARDA3
2.053921989,-0.5376391424,0.6897569073,1.9764539188,-0.5194645834,-1.5238609728,3.1714512046,-0.6956681637,2.2688553651,45.5770849575,10.7018666648,GARDA3
2.8568322415,-0.5406386912,0.6897569073,1.9421490444,-0.0446842969,0.2060632281,1.2855603901,-0.3805819932,-5.2788147095,45.5770766711,10.7018715753,GARDA3
0.9887077042,-0.5271407217,0.6897569073,1.8872612454,-0.0927165438,0.628325463,0.8313194629,-0.1800988168,-0.2108644052,45.5770643275,10.7018722614,GARDA3
0.9140732694,-0.5136427521,0.6897569073,1.8323734463,-0.1924758258,1.2844080494,0.1134229396,-0.1310749887,2.2823160404,45.577053174,10.7018714999,GARDA3
1.7217471022,-0.5001447826,0.6897569073,1.7774856473,-0.1758492788,1.1153645952,0.2968519044,-0.1512647671,-0.8008036842,45.5770449521,10.7018713581,GARDA3
1.4383398511,-0.5061438802,0.6897569073,1.8300864547,-0.1758492788,1.3689297765,0.026039942,-0.1702823199,-1.9865022545,45.5770354659,10.7018716501,GARDA3
0.735327331,-0.5121429778,0.6897569073,1.8826872621,-0.1259696378,1.3429497374,0.0542887559,-0.1380877627,0.8543253154,45.5770248536,10.7018711137,GARDA3
1.0376514507,-0.5181420753,0.6897569073,1.9352880695,-0.2072549787,-1.5387561951,3.183127381,-0.053054961,0.7629650785,45.5770140835,10.7018682242,GARDA3
1.3076442194,-0.5211416241,0.6897569073,1.9055571784,-0.5194645834,-2.844339758,3.3642964406,0.0458800569,0.2290532811,45.577000612,10.7018609693,GARDA3
1.3886916617,-0.5241411729,0.6897569073,1.8758262872,0.0051953441,0.6241686567,0.8358392732,0.1032891239,2.320391909,45.5769899433,10.701853381,GARDA3
2.2098401122,-0.5271407217,0.6897569073,1.8460953961,-0.4862114894,3.0184890565,-2.4549592182,-0.0016303225,-1.6728709485,45.5769830639,10.7018505918,GARDA3
1.6178181523,-0.536139368,0.6774442797,1.8506693794,-0.2072549787,1.4378634801,-0.0489135775,-0.2920890526,-3.2166732452,45.5769766891,10.7018527897,GARDA3
0.4794620785,-0.5451380144,0.6651316522,1.8552433626,-0.0760899968,1.0505876979,0.3676622645,-0.4838072288,-0.4002545282,45.5769694607,10.7018594911,GARDA3
0.3378046283,-0.5541366608,0.6528190247,1.8598173458,-0.1093430908,0.6931023604,0.7608857537,-0.514423062,1.3895176369,45.5769593068,10.7018700619,GARDA3
0.8295272374,-0.5526368864,0.6528190247,1.8552433626,-0.3716730545,0.8015257234,0.6429940371,-0.4076252799,2.6634570631,45.5769468718,10.7018784469,GARDA3
1.7720825529,-0.551137112,0.6528190247,1.8506693794,-0.2238815257,0.8988642697,0.5322586867,-0.2549218253,0.8009074328,45.5769343446,10.7018815397,GARDA3
2.0555026901,-0.5496373376,0.6528190247,1.8460953961,-0.1998654022,0.9335043218,0.4945936015,-0.1637534477,-0.7002188186,45.5769208861,10.7018817319,GARDA3
1.8076912815,-0.5286404961,0.6528190247,1.8964092119,-0.1758492788,0.9681443739,0.4569285163,-0.1220311225,0.5036862556,45.5769093899,10.7018806837,GARDA3
1.985928217,-0.5076436546,0.6528190247,1.9467230277,-0.2072549787,0.9487459447,0.4829174251,-0.1115806409,-1.3088804525,45.5768928531,10.7018787373,GARDA3
1.5227183632,-0.4866468131,0.6528190247,1.9970368435,-0.0760899968,0.940951933,0.4829174251,-0.1012233533,3.4235786034,45.5768774965,10.7018765247,GARDA3
2.7342720661,-0.4911461362,0.6528190247,1.9678777002,-0.3550465075,0.9466675416,0.48065752,-0.0763394932,-0.7815836848,45.5768681753,10.7018745872,GARDA3
2.4576665547,-0.4956454594,0.6528190247,1.938718557,-0.2737611666,0.9833859968,0.4452523399,-0.0474055835,-4.0591610093,45.5768563046,10.7018712267,GARDA3
1.0211636214,-0.5001447826,0.6528190247,1.9095594137,-0.0927165438,1.0048628291,0.4218999871,0.0038136672,1.8099665017,45.5768432146,10.7018657246,GARDA3
1.6616783126,-0.5046441058,0.6528190247,1.8804002705,-0.3882996015,1.0135228421,0.4124837158,0.0607982401,1.0415185203,45.5768333467,10.7018599816,GARDA3
2.0302479833,-0.5181420753,0.6405063972,1.8369474296,-0.2238815257,0.9400859317,0.4923336964,0.1138995454,-2.0173622787,45.5768218392,10.7018514083,GARDA3
1.3163144508,-0.5316400449,0.6281937696,1.7934945886,-0.5194645834,1.0007060229,0.4264197974,0.2096944015,1.5676257963,45.5768102163,10.7018387855,GARDA3
1.8710675164,-0.5451380144,0.6158811421,1.7500417477,-0.2571346197,1.0592477109,0.3582459932,0.3328550243,1.0943537948,45.5768031094,10.7018268081,GARDA3
2.2583349911,-0.5496373376,0.6158811421,1.7386067896,-0.1592227318,1.061326114,0.3605058983,0.454899614,-2.4356445695,45.5767958757,10.7018073148,GARDA3
1.3963761026,-0.5541366608,0.6158811421,1.7271718315,-0.1758492788,1.0658293208,0.3556094372,0.647165056,3.0049200449,45.5767937629,10.7017870266,GARDA3
2.4597712925,-0.558635984,0.6158811421,1.7157368733,-0.2903877136,1.0634045171,0.3533495321,0.8854234165,-0.7330148011,45.5767957549,10.7017768766,GARDA3
2.2003537579,-0.5331398193,0.6158811421,1.7203108566,-0.1425961848,1.0395028812,0.3838582511,1.0770625069,-4.7092849215,45.5768036318,10.7017608449,GARDA3
0.5337793497,-0.5076436546,0.6158811421,1.7248848398,0.0051953441,-0.4780778005,-0.3905359,1.2794843662,4.2727420857,45.5768180462,10.7017467251,GARDA3
2.0458423728,-0.4821474899,0.6158811421,1.7294588231,-0.0114312029,-0.0506195578,0.0930837936,1.4608173355,2.5422017467,45.5768316406,10.7017411282,GARDA3
2.9454868079,-0.4971452338,0.6158811421,1.7271718315,-0.0114312029,0.1499463438,0.2923320942,1.5315433101,-2.2468552611,45.5768390116,10.7017394766,GARDA3
2.1503383132,-0.5121429778,0.6158811421,1.7248848398,-0.0613108439,0.4253347578,0.5917695213,1.5386347184,-4.5122116539,45.5768460762,10.7017380229,GARDA3
0.5535058981,-0.5271407217,0.6158811421,1.7225978482,-0.1093430908,0.6349070729,0.8196432865,1.4560560366,-0.2183472784,45.5768562398,10.7017337059,GARDA3
0.4762233594,-0.5331398193,0.6035685146,1.7500417477,-0.1425961848,0.636985476,0.8219031916,1.3375539255,2.3388350975,45.5768629398,10.7017284964,GARDA3
1.303898645,-0.5391389168,0.591255887,1.7774856473,0.086480685,-0.4780778005,-0.3905359,1.2383189525,-2.0077189004,45.5768716038,10.7017186136,GARDA3
0.5933777948,-0.5451380144,0.5789432595,1.8049295468,0.086480685,-0.4780778005,-0.3905359,1.1757227612,2.334010374,45.5768789343,10.7017081615,GARDA3
1.4193456655,-0.5241411729,0.5789432595,1.791207597,-0.2405080727,-2.1737083498,2.4644775559,1.1616300383,-0.4926039852,45.5768832553,10.7017016857,GARDA3
1.2450067905,-0.5031443314,0.5789432595,1.7774856473,0.0550749851,-0.2213950145,0.9055196807,1.1343847487,-2.7629610977,45.5768863549,10.7016965684,GARDA3
0.267214297,-0.4821474899,0.5789432595,1.7637636975,-0.0114312029,-0.0055874901,0.7164409532,1.0252539837,-1.0293559972,45.5768880807,10.7016922669,GARDA3
-0.0970750241,-0.5001447826,0.5789432595,1.7929228407,0.0218218911,-0.0139011026,0.7733152318,0.8774209294,-0.8545978345,45.5768890914,10.7016868217,GARDA3
-0.3995194146,-0.5181420753,0.5789432595,1.822081984,-0.4548057895,3.0184890565,-4.1687205934,0.2347209713,0.3190116172,45.5768873712,10.7016847759,GARDA3
-0.286636738,-0.536139368,0.5789432595,1.8512411272,-0.5693442244,3.0184890565,-3.5095816029,-0.1236756622,-1.1504353174,45.5768839543,10.7016844786,GARDA3
-0.6937746565,-0.5372641988,0.5789432595,1.8804002705,-0.7337623002,3.0184890565,-2.9446053254,-0.2440710087,0.7997118723,45.5768740229,10.7016866512,GARDA3
-0.4107776146,-0.5383890296,0.5789432595,1.8575303542,-0.5360911304,3.0184890565,-2.6621171866,-0.2297336944,4.4699488677,45.5768638639,10.7016884986,GARDA3
1.1710746509,-0.5395138604,0.5789432595,1.8346604379,-0.2737611666,1.2750552353,-0.1509859583,0.0007067529,0.1309141559,45.5768500022,10.7016827901,GARDA3
1.2173917704,-0.5406386912,0.5789432595,1.8117905217,-0.3402673546,0.8725378302,0.4188867803,0.3564113557,2.8242144242,45.5768448747,10.7016733811,GARDA3
2.2168372918,-0.5256409473,0.5789432595,1.8186514965,-0.2238815257,-0.1853693604,1.4908351043,0.6285682534,-4.1026138655,45.5768433932,10.7016617872,GARDA3
0.7649568859,-0.5106432034,0.5789432595,1.8255124714,-0.1592227318,-0.7912238713,1.905527692,1.069202264,-0.0655765036,45.5768496944,10.7016485761,GARDA3
0.7417381908,-0.4956454594,0.5789432595,1.8323734463,-0.1924758258,0.5382613276,0.7428065128,1.3307136781,1.984445498,45.5768578218,10.7016420737,GARDA3
1.4439990187,-0.5196418497,0.5789432595,1.852956371,-0.0927165438,0.4644780167,0.6343310675,1.3956784214,-1.2651969807,45.5768696597,10.701635009,GARDA3
0.9962482499,-0.54363824,0.5789432595,1.8735392956,-0.2405080727,0.494614862,0.648267149,1.3532147374,2.3714975656,45.5768786313,10.7016284865,GARDA3
1.8354824123,-0.5676346303,0.5789432595,1.8941222203,-0.1093430908,0.4655172182,0.6542935626,1.2517358156,-1.8643548194,45.5768852735,10.7016212715,GARDA3
1.1756964835,-0.5631353071,0.5789432595,1.889548237,-0.1592227318,0.4547788021,0.6237848437,1.1487532589,-1.1623180956,45.5768934202,10.7016084922,GARDA3
0.7643533846,-0.558635984,0.5789432595,1.8849742538,-0.2072549787,0.446118789,0.6426173862,1.09958565,2.5338267549,45.5769014374,10.7015934827,GARDA3
1.661034005,-0.5541366608,0.5789432595,1.8804002705,-0.4381792425,-0.9564569197,1.9424394755,1.0585665616,0.7536676238,45.5769069035,10.7015815463,GARDA3
1.92773651,-0.5466377888,0.566630632,1.8941222203,-0.0613108439,0.1198094985,0.9092861892,1.026669729,-2.1805896555,45.5769124543,10.7015677911,GARDA3
1.1560386612,-0.5391389168,0.5543180044,1.90784417,-0.0446842969,0.3515514469,0.6057056028,0.9834547049,0.7621457858,45.5769182489,10.7015505035,GARDA3
1.4257414915,-0.5316400449,0.5420053769,1.9215661198,-0.2571346197,0.4003939203,0.5928994738,0.8464417547,1.5540740885,45.576920538,10.7015347331,GARDA3
1.9756987614,-0.5301402705,0.5420053769,1.9032701867,-0.3550465075,2.0302083707,-1.1472274611,0.6815281348,-1.4460846663,45.5769197267,10.7015214406,GARDA3
1.4639338932,-0.5286404961,0.5420053769,1.8849742538,-0.0760899968,0.9338507223,0.033572959,0.5445753861,-1.3050995685,45.5769161177,10.7015063382,GARDA3
1.0020620513,-0.5271407217,0.5420053769,1.8666783207,-0.0613108439,1.1091293859,-0.1430762904,0.4502927478,1.2354481316,45.5769099383,10.7014900085,GARDA3
1.4392612108,-0.5346395937,0.5420053769,1.8621043374,-0.3716730545,-1.2138325066,2.1710665424,0.4589358445,1.2304656183,45.5769037818,10.701473128,GARDA3
1.8746971154,-0.5421384656,0.5420053769,1.8575303542,-0.0280577499,0.3577866562,0.8196432865,0.5733583224,0.2226263852,45.5769016602,10.7014625128,GARDA3
1.9534701521,-0.5496373376,0.5420053769,1.852956371,-0.2903877136,0.6300574656,0.8143701746,0.7029793272,-3.7764322094,45.5769011867,10.7014487355,GARDA3
0.6170217329,-0.5451380144,0.5420053769,1.8718240519,-0.1924758258,0.6179334474,0.8200199374,0.7722529872,1.301094716,45.5769018009,10.7014367957,GARDA3
1.0774524736,-0.5406386912,0.5420053769,1.8906917328,-0.2571346197,0.6134302406,0.8245397476,0.7361359153,-0.8605210172,45.5769019047,10.7014212423,GARDA3
0.772911936,-0.536139368,0.5420053769,1.9095594137,-0.1758492788,0.6200118505,0.8222798425,0.6621353321,1.6920429755,45.5769008683,10.7014090902,GARDA3
1.3716948294,-0.5293903833,0.5420053769,1.9284270947,-0.1259696378,0.6248614578,0.8275529544,0.6306479205,-1.5644815616,45.5768991888,10.7013956667,GARDA3
0.8180306436,-0.5226413985,0.5420053769,1.8986962035,-0.1592227318,0.2559449031,1.2362191285,0.6070945622,0.6586418108,45.5768961092,10.7013758538,GARDA3
1.0511045917,-0.5158924137,0.5420053769,1.8689653123,-0.5693442244,2.6405660883,-1.6229374868,0.5370376657,3.1455167373,45.576892139,10.7013599363,GARDA3
2.1642553555,-0.509143429,0.5420053769,1.8392344212,-0.3716730545,2.7732374878,-2.0059914029,0.4447008432,-1.6048514497,45.5768870717,10.7013468564,GARDA3
1.5963047244,-0.5136427521,0.5420053769,1.8438084045,-0.1758492788,1.2920288608,0.0557953593,0.4471202514,-0.9201473176,45.5768816924,10.7013328296,GARDA3
1.2706631157,-0.5181420753,0.5420053769,1.8483823877,-0.2405080727,0.8663026208,0.572183677,0.5660493101,0.4933753056,45.5768784011,10.7013171325,GARDA3
1.445251123,-0.5226413985,0.5420053769,1.852956371,-0.2405080727,0.8964394661,0.5202058594,0.8541810924,0.1851938131,45.5768799963,10.7013068516,GARDA3
1.5107771972,-0.5271407217,0.5420053769,1.8621043374,-0.4381792425,-2.0212921206,3.2893429211,1.1676747938,-2.7659044825,45.5768871056,10.7012964225,GARDA3
0.5319430732,-0.5316400449,0.5420053769,1.871252304,-0.2405080727,0.3512050463,1.1326401443,1.4940585468,1.9023402339,45.5768991816,10.7012925314,GARDA3
1.20514778,-0.536139368,0.5420053769,1.8804002705,-0.3236408076,0.6349070729,0.8196432865,-1.9316303928,1.4775582212,45.5769084205,10.7012926279,GARDA3
1.7280269527,-0.5376391424,0.5420053769,1.8941222203,-0.2571346197,0.6349070729,0.8196432865,-1.9103666973,-2.1189363643,45.576925472,10.7012937222,GARDA3
0.9781475041,-0.5391389168,0.5420053769,1.90784417,-0.2238815257,0.6349070729,0.8196432865,1.5949357164,5.2835186348,45.5769348752,10.7012931368,GARDA3
2.8479128778,-0.5406386912,0.5420053769,1.9215661198,-0.3550465075,0.6328286698,0.8170067306,1.558823174,-5.1667658154,45.5769505834,10.701290718,GARDA3
1.0194411727,-0.5406386912,0.5420053769,1.9307140863,-0.1924758258,0.6349070729,0.8196432865,1.5585202198,4.310132176,45.5769655492,10.7012884019,GARDA3
2.5447361245,-0.5406386912,0.5420053769,1.9398620528,-0.3550465075,0.636985476,0.8219031916,1.5758143196,-0.503218377,45.576976216,10.7012872209,GARDA3
2.3666409367,-0.5406386912,0.5420053769,1.9490100193,-0.2238815257,0.6498022953,0.8075904593,1.5694013322,-2.9385446218,45.5769879987,10.7012857243,GARDA3
1.3267114264,-0.5106432034,0.5420053769,1.9284270947,-0.3716730545,1.2258663614,1.3962957405,1.5222389688,0.7628194265,45.5770007242,10.7012825657,GARDA3
1.5966526505,-0.4806477155,0.5420053769,1.90784417,-0.4548057895,1.4295498676,1.5895176274,1.4544547298,0.7335676435,45.5770137404,10.7012769797,GARDA3
1.8562420005,-0.4506522276,0.5420053769,1.8872612454,-0.4215526955,1.7347287264,1.8742656713,1.4244373914,0.4552933681,45.5770259123,10.7012707331,GARDA3
2.0173532422,-0.4806477155,0.5420053769,1.8735392956,-0.5360911304,1.886105754,2.0576946361,1.4146892262,-0.443646696,45.5770407794,10.7012626875,GARDA3
1.8603397963,-0.5106432034,0.5420053769,1.8598173458,-0.8483007351,2.5117050946,2.7194701825,1.4109061661,2.0006735618,45.5770530214,10.7012559285,GARDA3
2.5683435518,-0.5406386912,0.5420053769,1.8460953961,-0.6173764713,2.4729082363,2.7804876205,1.4389474542,-1.8717163159,45.5770658799,10.7012498566,GARDA3
1.9059524729,-0.5372641988,0.5420053769,1.8666783207,-0.6838826593,1.3990666218,3.3642964406,1.4790820781,0.282349787,45.577080827,10.7012444428,GARDA3
2.0058609438,-0.5338897065,0.5420053769,1.8872612454,-0.7651680001,2.053070805,3.2467813749,1.5479119156,1.2668725574,45.5770966218,10.7012415694,GARDA3
2.454180851,-0.5305152141,0.5420053769,1.90784417,-0.5693442244,-0.3069559432,3.3642964406,1.6167624705,0.3391055287,45.5771108253,10.7012414685,GARDA3
2.5741745348,-0.5271407217,0.5420053769,1.9284270947,-1.0441245109,1.7932704144,2.0791637346,-1.9048316999,-1.1598177357,45.5771242614,10.701242519,GARDA3
2.1637162849,-0.5346395937,0.5420053769,1.8986962035,-0.6506295653,1.5875085051,1.8554331287,-1.8919575203,-0.5043957309,45.5771391013,10.7012441637,GARDA3
1.9852044449,-0.5421384656,0.5420053769,1.8689653123,-0.5360911304,1.4423666869,1.7164489644,-1.9133059774,0.9638920562,45.5771550896,10.7012450709,GARDA3
2.3263029909,-0.5496373376,0.5420053769,1.8392344212,-0.5194645834,1.2258663614,1.4622096395,-1.9258375477,0.7534734211,45.5771649445,10.701245318,GARDA3
2.5929367697,-0.5256409473,0.5420053769,1.8506693794,-0.5859707714,-0.0817956047,2.8840666047,-1.9098483752,-4.14649154,45.5771771442,10.701246117,GARDA3
1.1255285527,-0.501644557,0.5420053769,1.8621043374,-0.5194645834,1.2217095551,1.4576898293,-1.8894434824,1.5900319339,45.5771942876,10.7012481266,GARDA3
1.688210896,-0.4776481667,0.5420053769,1.8735392956,-0.929586076,-0.237675839,3.053559488,-1.9048879005,3.366373768,45.5772056058,10.7012490099,GARDA3
2.8795204568,-0.4881465875,0.5420053769,1.9032701867,-0.6506295653,1.0873061531,1.6128699802,-1.9323780342,-3.9584486983,45.5772193619,10.7012491276,GARDA3
1.4786584676,-0.4986450082,0.5420053769,1.9330010779,-0.5527176774,1.169749477,1.5236037284,1.5660271989,1.6339763656,45.5772312723,10.7012475124,GARDA3
2.0568922467,-0.509143429,0.5420053769,1.9627319691,-0.7651680001,1.2130495421,1.4765223719,1.4759133104,-1.209503285,45.5772421904,10.7012434648,GARDA3
1.6288508447,-0.4956454594,0.5420053769,1.9330010779,-0.8316741881,1.2130495421,1.4765223719,1.4069685283,-0.4617075479,45.5772557422,10.7012358274,GARDA3
1.4654458682,-0.4821474899,0.5420053769,1.9032701867,-0.6506295653,1.169749477,1.5236037284,1.3816782932,2.2190302326,45.5772680843,10.7012279439,GARDA3
2.2507235717,-0.4686495203,0.5420053769,1.8735392956,-0.4862114894,1.2172063484,1.4716259108,1.3899245137,-0.7074953514,45.5772819301,10.7012194437,GARDA3
2.0003370807,-0.4701492947,0.5420053769,1.9032701867,-0.7984210941,0.8320089692,1.8904616579,1.4439048692,1.046264349,45.5772939083,10.7012139533,GARDA3
2.3705862464,-0.4716490691,0.5420053769,1.9330010779,-0.96283917,1.0741429333,1.6268060617,1.4961911224,-1.6804812671,45.5773083323,10.7012093872,GARDA3
1.7758710811,-0.4731488435,0.5420053769,1.9627319691,-0.979465717,1.2345263744,1.4527933682,1.5325329384,1.4807504283,45.5773212852,10.7012065179,GARDA3
2.2998799397,-0.494145685,0.5420053769,1.9535840026,-0.6506295653,1.0284180645,1.3134325531,1.5313631246,-1.1242725712,45.5773333691,10.7012038044,GARDA3
1.9020007202,-0.5151425265,0.5420053769,1.944436036,-0.7171357532,-0.6024355874,2.9206017373,1.5205221603,-0.5907673857,45.5773415725,10.7012017316,GARDA3
1.6929229316,-0.536139368,0.5420053769,1.9352880695,-0.6838826593,-3.693021034,3.3642964406,1.5118730915,-2.6328877645,45.5773580653,10.7011971916,GARDA3
0.7611619147,-0.5331398193,0.5543180044,1.9009831951,-0.3070142606,-3.0307032382,-1.2734054964,1.4501398367,5.712761241,45.5773652863,10.7011940067,GARDA3
2.7828313758,-0.5301402705,0.566630632,1.8666783207,-0.2571346197,-0.4839666093,-0.3969389645,1.3370797265,-6.2345044465,45.5773744014,10.7011869052,GARDA3
0.5764990856,-0.5271407217,0.5789432595,1.8323734463,-0.2072549787,-1.152866015,-1.0960029452,1.1208508472,1.906376009,45.577377774,10.7011810604,GARDA3
1.2511320073,-0.5226413985,0.5697087889,1.8203667403,-0.4548057895,-3.043173657,2.3853808771,0.6070275959,-3.428311716,45.577377241,10.7011776331,GARDA3
0.0378794802,-0.5181420753,0.5604743182,1.8083600342,-0.3550465075,-1.9606720295,1.2083469655,0.1184015699,-1.9195387329,45.5773726825,10.7011741707,GARDA3
-0.6414354094,-0.5136427521,0.5512398476,1.7963533282,-0.4381792425,-2.3812022617,1.5043945349,0.0280610951,1.8255998198,45.5773690803,10.7011724138,GARDA3
0.0046117355,-0.509143429,0.5420053769,1.7843466221,-0.6025973184,-2.2332892394,1.4957315653,-0.1429629712,-0.9152679746,45.5773655927,10.7011722805,GARDA3
-0.319303129,-0.4926459106,0.5420053769,1.772911664,-0.2737611666,0.7377880276,0.9503411321,-0.5286901934,-0.2141901266,45.5773619596,10.7011762669,GARDA3
-0.3951144989,-0.4761483923,0.5420053769,1.7614767059,-0.5527176774,0.7166575958,0.9273654301,-1.101661428,0.736996535,45.5773621028,10.7011783747,GARDA3
-0.1343117031,-0.459650874,0.5420053769,1.7500417477,-0.2238815257,-0.4753065963,-0.4063552358,-1.8612937789,-2.0910075872,45.5773644355,10.7011788159,GARDA3
-0.8743074745,-0.4866468131,0.5543180044,1.7774856473,-0.2072549787,-0.7333749843,-0.6398787638,1.3986556874,0.5876607207,45.5773670884,10.7011772561,GARDA3
-0.6663529287,-0.5136427521,0.566630632,1.8049295468,-0.2238815257,-1.3773335525,-1.3494889684,1.1793457538,0.3480388533,45.5773697565,10.7011735002,GARDA3
