,day,l
223,2016-01-17 07:00:00,32.12450306658718
224,2016-01-17 08:00:00,25.94541503728699
225,2016-01-17 09:00:00,19.618958889739613
226,2016-01-17 10:00:00,17.764401753502103
227,2016-01-17 11:00:00,25.202185214144553
228,2016-01-17 12:00:00,22.608116583728
229,2016-01-17 13:00:00,22.014548172244915
230,2016-01-17 14:00:00,22.134758320822996
231,2016-01-17 15:00:00,21.09430375244202
232,2016-01-17 16:00:00,21.496087272376453
233,2016-01-17 17:00:00,22.998347957800718
234,2016-01-17 18:00:00,24.763950649791727
235,2016-01-17 19:00:00,25.200270250017308
236,2016-01-17 20:00:00,22.457617991403264
237,2016-01-17 21:00:00,22.04081006875051
238,2016-01-17 22:00:00,15.883275151707561
239,2016-01-17 23:00:00,12.561886905160668
240,2016-01-18 00:00:00,19.809531367800812
241,2016-01-18 01:00:00,19.99934454807444
242,2016-01-18 02:00:00,17.949227101746782
243,2016-01-18 03:00:00,20.475192649349662
244,2016-01-18 04:00:00,22.63777080472412
245,2016-01-18 05:00:00,31.67103793507057
246,2016-01-18 06:00:00,36.90203455825657
247,2016-01-18 07:00:00,36.18239603327417
248,2016-01-18 08:00:00,35.92720458778265
249,2016-01-18 09:00:00,30.90127919179277
250,2016-01-18 10:00:00,24.866665579227263
251,2016-01-18 11:00:00,34.255386376493725
252,2016-01-18 12:00:00,27.98536124787612
253,2016-01-18 13:00:00,26.98744336418757
254,2016-01-18 14:00:00,28.923680059269238
255,2016-01-18 15:00:00,24.770415617453494
256,2016-01-18 16:00:00,26.235594113927732
257,2016-01-18 17:00:00,27.65526833916072
258,2016-01-18 18:00:00,27.07724633666627
259,2016-01-18 19:00:00,25.226580735845157
260,2016-01-18 20:00:00,26.371658688772587
261,2016-01-18 21:00:00,23.18721881482723
262,2016-01-18 22:00:00,16.41843768781447
263,2016-01-18 23:00:00,14.191256892250221
264,2016-01-19 00:00:00,13.997409085216596
265,2016-01-19 01:00:00,17.602190949728264
266,2016-01-19 02:00:00,18.595317363759943
267,2016-01-19 03:00:00,19.479062572426244
268,2016-01-19 04:00:00,25.755503437202073
269,2016-01-19 05:00:00,30.947126052958414
270,2016-01-19 06:00:00,33.66382460769648
271,2016-01-19 07:00:00,31.464492853131407
272,2016-01-19 08:00:00,41.56027794522732
273,2016-01-19 09:00:00,34.72390482254758
274,2016-01-19 10:00:00,28.61556157204973
275,2016-01-19 11:00:00,35.035401716336274
276,2016-01-19 12:00:00,29.542518232775176
277,2016-01-19 13:00:00,27.311214168757612
278,2016-01-19 14:00:00,29.1712080551301
279,2016-01-19 15:00:00,28.022021528731432
280,2016-01-19 16:00:00,29.380350146615232
281,2016-01-19 17:00:00,29.50376005199395
282,2016-01-19 18:00:00,29.681533171672502
283,2016-01-19 19:00:00,28.375942671082488
284,2016-01-19 20:00:00,29.31124204728125
285,2016-01-19 21:00:00,25.4086314457708
286,2016-01-19 22:00:00,17.818340175381348
287,2016-01-19 23:00:00,15.30611116682965
288,2016-01-20 00:00:00,15.589687559676824
289,2016-01-20 01:00:00,17.274638240688038
290,2016-01-20 02:00:00,18.674634694397387
291,2016-01-20 03:00:00,19.60047628200105
292,2016-01-20 04:00:00,23.80626408240105
293,2016-01-20 05:00:00,36.82575374887682
294,2016-01-20 06:00:00,40.94408476994118
295,2016-01-20 07:00:00,38.74916117270674
296,2016-01-20 08:00:00,40.33250267379372
297,2016-01-20 09:00:00,36.386756795883
298,2016-01-20 10:00:00,31.729110113815164
299,2016-01-20 11:00:00,40.28909813809712
300,2016-01-20 12:00:00,31.04946020209504
301,2016-01-20 13:00:00,30.082684010413885
302,2016-01-20 14:00:00,29.905656045222702
303,2016-01-20 15:00:00,29.34075551882208
304,2016-01-20 16:00:00,29.98803851202439
305,2016-01-20 17:00:00,29.46888596385377
306,2016-01-20 18:00:00,29.99474484560459
307,2016-01-20 19:00:00,29.242441068860483
308,2016-01-20 20:00:00,29.33794147050877
309,2016-01-20 21:00:00,26.1296570401106
310,2016-01-20 22:00:00,17.35817560202394
311,2016-01-20 23:00:00,14.447668290883946
312,2016-01-21 00:00:00,14.487680896249593
313,2016-01-21 01:00:00,15.45552875553373
314,2016-01-21 02:00:00,18.805011195257627
315,2016-01-21 03:00:00,18.10842275839053
316,2016-01-21 04:00:00,23.93533477554385
317,2016-01-21 05:00:00,38.896848105287496
318,2016-01-21 06:00:00,45.93864601450174
319,2016-01-21 07:00:00,43.14655690615815
320,2016-01-21 08:00:00,40.84791054204989
321,2016-01-21 09:00:00,33.334158272702304
322,2016-01-21 10:00:00,29.179037476624433
323,2016-01-21 11:00:00,35.594365593983156
324,2016-01-21 12:00:00,28.816673050692486
325,2016-01-21 13:00:00,26.36800143830832
326,2016-01-21 14:00:00,31.06684782697941
327,2016-01-21 15:00:00,26.786629487422623
328,2016-01-21 16:00:00,27.52376296114731
329,2016-01-21 17:00:00,28.156215401737317
330,2016-01-21 18:00:00,28.884678404649623
331,2016-01-21 19:00:00,27.553230106638235
332,2016-01-21 20:00:00,27.24547254057499
333,2016-01-21 21:00:00,25.423064098021136
334,2016-01-21 22:00:00,16.781274071693655
335,2016-01-21 23:00:00,14.809154838485524
336,2016-01-22 00:00:00,13.874157611072796
337,2016-01-22 01:00:00,15.09523249379276
338,2016-01-22 02:00:00,15.200301397782436
339,2016-01-22 03:00:00,16.504675187728857
340,2016-01-22 04:00:00,20.95754716287291
341,2016-01-22 05:00:00,32.665057748791845
342,2016-01-22 06:00:00,35.1460965436658
343,2016-01-22 07:00:00,33.30407239215591
344,2016-01-22 08:00:00,31.88397928788757
345,2016-01-22 09:00:00,27.407901595755487
346,2016-01-22 10:00:00,27.778533488276032
347,2016-01-22 11:00:00,36.05134753615695
348,2016-01-22 12:00:00,29.50312401055222
349,2016-01-22 13:00:00,27.565901872125764
350,2016-01-22 14:00:00,28.58338305246642
351,2016-01-22 15:00:00,29.461359947176266
352,2016-01-22 16:00:00,27.365435001986107
353,2016-01-22 17:00:00,27.79402043949411
354,2016-01-22 18:00:00,28.92368587011357
355,2016-01-22 19:00:00,27.69598526006157
356,2016-01-22 20:00:00,28.09223865836741
357,2016-01-22 21:00:00,25.398038832903463
358,2016-01-22 22:00:00,16.183956417567654
359,2016-01-22 23:00:00,13.914226311798176
360,2016-01-23 00:00:00,13.94056603293382
361,2016-01-23 01:00:00,15.871461587214926
362,2016-01-23 02:00:00,16.572754289556734
363,2016-01-23 03:00:00,16.943901552154607
364,2016-01-23 04:00:00,20.719829266332148
